month_key,country_key,health_key,domestic_health_expenditure,num_hospital_beds,num_physicians,num_nurses,immunization_bcg,immunization_dpt,immunization_hepb,immunization_measles,immunization_polio,mort_infant,mort_infant_male,mort_infant_female,mort_non_communicable_disease,mort_non_communicable_disease_male,mort_non_communicable_disease_female,mort_unintentional_poison,mort_unintentional_poison_male,mort_unintentional_poison_female,mort_traffic_injury,mort_traffic_injury_male,mort_traffic_injury_female,mort_maternal,stillbirth_rate,fertility_rate
168,8,1512,2.69621015,,,,95,75,75,97,90,16.3,18.4,14,21.4,29.4,13.9,0.9,1.5,0.2,29.2,45.8,12.6,,7.98299994,2.049
169,8,1513,2.88,,,,96,89,89,95,89,15.9,18,13.7,21.2,29.1,13.7,0.9,1.5,0.2,30.6,47.8,13.3,,7.812429647,2.05
170,8,1514,2.88,,,,96,89,89,95,89,15.9,18,13.7,21.2,29.1,13.7,0.9,1.5,0.2,30.6,47.8,13.3,,7.812429647,2.05
171,8,1515,2.88,,,,96,89,89,95,89,15.9,18,13.7,21.2,29.1,13.7,0.9,1.5,0.2,30.6,47.8,13.3,,7.812429647,2.05
172,8,1516,2.88,,,,96,89,89,95,89,15.9,18,13.7,21.2,29.1,13.7,0.9,1.5,0.2,30.6,47.8,13.3,,7.812429647,2.05
173,8,1517,2.88,,,,96,89,89,95,89,15.9,18,13.7,21.2,29.1,13.7,0.9,1.5,0.2,30.6,47.8,13.3,,7.812429647,2.05
174,8,1518,2.88,,,,96,89,89,95,89,15.9,18,13.7,21.2,29.1,13.7,0.9,1.5,0.2,30.6,47.8,13.3,,7.812429647,2.05
175,8,1519,2.88,,,,96,89,89,95,89,15.9,18,13.7,21.2,29.1,13.7,0.9,1.5,0.2,30.6,47.8,13.3,,7.812429647,2.05
176,8,1520,2.88,,,,96,89,89,95,89,15.9,18,13.7,21.2,29.1,13.7,0.9,1.5,0.2,30.6,47.8,13.3,,7.812429647,2.05
177,8,1521,2.88,,,,96,89,89,95,89,15.9,18,13.7,21.2,29.1,13.7,0.9,1.5,0.2,30.6,47.8,13.3,,7.812429647,2.05
178,8,1522,2.88,,,,96,89,89,95,89,15.9,18,13.7,21.2,29.1,13.7,0.9,1.5,0.2,30.6,47.8,13.3,,7.812429647,2.05
179,8,1523,2.88,,,,96,89,89,95,89,15.9,18,13.7,21.2,29.1,13.7,0.9,1.5,0.2,30.6,47.8,13.3,,7.812429647,2.05
180,8,1524,2.88,,,,96,89,89,95,89,15.9,18,13.7,21.2,29.1,13.7,0.9,1.5,0.2,30.6,47.8,13.3,,7.812429647,2.05
181,8,1525,2.9846,,,,96,89,89,95,89,15.9,18,13.7,21.2,29.1,13.7,0.9,1.5,0.2,30.6,47.8,13.3,,7.812429647,2.05
182,8,1526,2.9846,,,,96,89,89,95,89,15.9,18,13.7,21.2,29.1,13.7,0.9,1.5,0.2,30.6,47.8,13.3,,7.812429647,2.05
183,8,1527,2.9846,,,,96,89,89,95,89,15.9,18,13.7,21.2,29.1,13.7,0.9,1.5,0.2,30.6,47.8,13.3,,7.812429647,2.05
184,8,1528,2.9846,,,,96,89,89,95,89,15.9,18,13.7,21.2,29.1,13.7,0.9,1.5,0.2,30.6,47.8,13.3,,7.812429647,2.05
185,8,1529,2.9846,,,,96,89,89,95,89,15.9,18,13.7,21.2,29.1,13.7,0.9,1.5,0.2,30.6,47.8,13.3,,7.812429647,2.05
186,8,1530,2.9846,,,,96,89,89,95,89,15.9,18,13.7,21.2,29.1,13.7,0.9,1.5,0.2,30.6,47.8,13.3,,7.812429647,2.05
187,8,1531,2.9846,,,,96,89,89,95,89,15.9,18,13.7,21.2,29.1,13.7,0.9,1.5,0.2,30.6,47.8,13.3,,7.812429647,2.05
188,8,1532,2.9846,,,,96,89,89,95,89,15.9,18,13.7,21.2,29.1,13.7,0.9,1.5,0.2,30.6,47.8,13.3,,7.812429647,2.05
189,8,1533,2.9846,,,,96,89,89,95,89,15.9,18,13.7,21.2,29.1,13.7,0.9,1.5,0.2,30.6,47.8,13.3,,7.812429647,2.05
190,8,1534,2.9846,,,,96,89,89,95,89,15.9,18,13.7,21.2,29.1,13.7,0.9,1.5,0.2,30.6,47.8,13.3,,7.812429647,2.05
191,8,1535,2.9846,,,,96,89,89,95,89,15.9,18,13.7,21.2,29.1,13.7,0.9,1.5,0.2,30.6,47.8,13.3,,7.812429647,2.05
192,8,1536,2.9846,,,,96,89,89,95,89,15.9,18,13.7,21.2,29.1,13.7,0.9,1.5,0.2,30.6,47.8,13.3,,7.812429647,2.05
1,9,1537,0.76303691,0.41,0.5885,1.2907,86,65,8,68,65,55.7,54.9,56.6,22.5,26,18.9,0.5,0.6,0.4,15.9,24.2,6.9,286,25.85683533,2.972
2,9,1538,0.76303691,0.41,0.5885,1.2907,86,65,8,68,65,55.7,54.9,56.6,22.5,26,18.9,0.5,0.6,0.4,15.9,24.2,6.9,286,25.85683533,2.972
3,9,1539,0.76303691,0.41,0.5885,1.2907,86,65,8,68,65,55.7,54.9,56.6,22.5,26,18.9,0.5,0.6,0.4,15.9,24.2,6.9,286,25.85683533,2.972
4,9,1540,0.76303691,0.41,0.5885,1.2907,86,65,8,68,65,55.7,54.9,56.6,22.5,26,18.9,0.5,0.6,0.4,15.9,24.2,6.9,286,25.85683533,2.972
5,9,1541,0.76303691,0.41,0.5885,1.2907,86,65,8,68,65,55.7,54.9,56.6,22.5,26,18.9,0.5,0.6,0.4,15.9,24.2,6.9,286,25.85683533,2.972
6,9,1542,0.76303691,0.41,0.5885,1.2907,86,65,8,68,65,55.7,54.9,56.6,22.5,26,18.9,0.5,0.6,0.4,15.9,24.2,6.9,286,25.85683533,2.972
7,9,1543,0.76303691,0.41,0.5885,1.2907,86,65,8,68,65,55.7,54.9,56.6,22.5,26,18.9,0.5,0.6,0.4,15.9,24.2,6.9,286,25.85683533,2.972
8,9,1544,0.76303691,0.41,0.5885,1.2907,86,65,8,68,65,55.7,54.9,56.6,22.5,26,18.9,0.5,0.6,0.4,15.9,24.2,6.9,286,25.85683533,2.972
9,9,1545,0.76303691,0.41,0.5885,1.2907,86,65,8,68,65,55.7,54.9,56.6,22.5,26,18.9,0.5,0.6,0.4,15.9,24.2,6.9,286,25.85683533,2.972
10,9,1546,0.76303691,0.41,0.5885,1.2907,86,65,8,68,65,55.7,54.9,56.6,22.5,26,18.9,0.5,0.6,0.4,15.9,24.2,6.9,286,25.85683533,2.972
11,9,1547,0.76303691,0.41,0.5885,1.2907,86,65,8,68,65,55.7,54.9,56.6,22.5,26,18.9,0.5,0.6,0.4,15.9,24.2,6.9,286,25.85683533,2.972
12,9,1548,0.76303691,0.41,0.5885,1.2907,86,65,8,68,65,55.7,54.9,56.6,22.5,26,18.9,0.5,0.6,0.4,15.9,24.2,6.9,286,25.85683533,2.972
13,9,1549,0.7453534,0.42,0.6012,,86,65,6,69,66,53.7,52.9,54.4,22.8,26.4,19.1,0.5,0.6,0.4,16.3,25,6.9,270,24.82704155,2.899
14,9,1550,0.7453534,0.42,0.6012,,86,65,6,69,66,53.7,52.9,54.4,22.8,26.4,19.1,0.5,0.6,0.4,16.3,25,6.9,270,24.82704155,2.899
15,9,1551,0.7453534,0.42,0.6012,,86,65,6,69,66,53.7,52.9,54.4,22.8,26.4,19.1,0.5,0.6,0.4,16.3,25,6.9,270,24.82704155,2.899
16,9,1552,0.7453534,0.42,0.6012,,86,65,6,69,66,53.7,52.9,54.4,22.8,26.4,19.1,0.5,0.6,0.4,16.3,25,6.9,270,24.82704155,2.899
17,9,1553,0.7453534,0.42,0.6012,,86,65,6,69,66,53.7,52.9,54.4,22.8,26.4,19.1,0.5,0.6,0.4,16.3,25,6.9,270,24.82704155,2.899
18,9,1554,0.7453534,0.42,0.6012,,86,65,6,69,66,53.7,52.9,54.4,22.8,26.4,19.1,0.5,0.6,0.4,16.3,25,6.9,270,24.82704155,2.899
19,9,1555,0.7453534,0.42,0.6012,,86,65,6,69,66,53.7,52.9,54.4,22.8,26.4,19.1,0.5,0.6,0.4,16.3,25,6.9,270,24.82704155,2.899
20,9,1556,0.7453534,0.42,0.6012,,86,65,6,69,66,53.7,52.9,54.4,22.8,26.4,19.1,0.5,0.6,0.4,16.3,25,6.9,270,24.82704155,2.899
21,9,1557,0.7453534,0.42,0.6012,,86,65,6,69,66,53.7,52.9,54.4,22.8,26.4,19.1,0.5,0.6,0.4,16.3,25,6.9,270,24.82704155,2.899
22,9,1558,0.7453534,0.42,0.6012,,86,65,6,69,66,53.7,52.9,54.4,22.8,26.4,19.1,0.5,0.6,0.4,16.3,25,6.9,270,24.82704155,2.899
23,9,1559,0.7453534,0.42,0.6012,,86,65,6,69,66,53.7,52.9,54.4,22.8,26.4,19.1,0.5,0.6,0.4,16.3,25,6.9,270,24.82704155,2.899
24,9,1560,0.7453534,0.42,0.6012,,86,65,6,69,66,53.7,52.9,54.4,22.8,26.4,19.1,0.5,0.6,0.4,16.3,25,6.9,270,24.82704155,2.899
25,9,1561,0.73512709,0.41,0.6182,,87,64,6,70,67,51.6,50.8,52.4,23.1,26.9,19.3,0.5,0.6,0.4,16.7,25.7,6.9,255,23.67103712,2.823
26,9,1562,0.73512709,0.41,0.6182,,87,64,6,70,67,51.6,50.8,52.4,23.1,26.9,19.3,0.5,0.6,0.4,16.7,25.7,6.9,255,23.67103712,2.823
27,9,1563,0.73512709,0.41,0.6182,,87,64,6,70,67,51.6,50.8,52.4,23.1,26.9,19.3,0.5,0.6,0.4,16.7,25.7,6.9,255,23.67103712,2.823
28,9,1564,0.73512709,0.41,0.6182,,87,64,6,70,67,51.6,50.8,52.4,23.1,26.9,19.3,0.5,0.6,0.4,16.7,25.7,6.9,255,23.67103712,2.823
29,9,1565,0.73512709,0.41,0.6182,,87,64,6,70,67,51.6,50.8,52.4,23.1,26.9,19.3,0.5,0.6,0.4,16.7,25.7,6.9,255,23.67103712,2.823
30,9,1566,0.73512709,0.41,0.6182,,87,64,6,70,67,51.6,50.8,52.4,23.1,26.9,19.3,0.5,0.6,0.4,16.7,25.7,6.9,255,23.67103712,2.823
31,9,1567,0.73512709,0.41,0.6182,,87,64,6,70,67,51.6,50.8,52.4,23.1,26.9,19.3,0.5,0.6,0.4,16.7,25.7,6.9,255,23.67103712,2.823
32,9,1568,0.73512709,0.41,0.6182,,87,64,6,70,67,51.6,50.8,52.4,23.1,26.9,19.3,0.5,0.6,0.4,16.7,25.7,6.9,255,23.67103712,2.823
33,9,1569,0.73512709,0.41,0.6182,,87,64,6,70,67,51.6,50.8,52.4,23.1,26.9,19.3,0.5,0.6,0.4,16.7,25.7,6.9,255,23.67103712,2.823
34,9,1570,0.73512709,0.41,0.6182,,87,64,6,70,67,51.6,50.8,52.4,23.1,26.9,19.3,0.5,0.6,0.4,16.7,25.7,6.9,255,23.67103712,2.823
35,9,1571,0.73512709,0.41,0.6182,,87,64,6,70,67,51.6,50.8,52.4,23.1,26.9,19.3,0.5,0.6,0.4,16.7,25.7,6.9,255,23.67103712,2.823
36,9,1572,0.73512709,0.41,0.6182,,87,64,6,70,67,51.6,50.8,52.4,23.1,26.9,19.3,0.5,0.6,0.4,16.7,25.7,6.9,255,23.67103712,2.823
37,9,1573,0.79527897,0.41,0.6342,,86,70,29,72,69,49.4,48.7,50.3,23.3,27.4,19.1,0.5,0.6,0.3,17.1,26.6,6.9,240,22.45881827,2.743
38,9,1574,0.79527897,0.41,0.6342,,86,70,29,72,69,49.4,48.7,50.3,23.3,27.4,19.1,0.5,0.6,0.3,17.1,26.6,6.9,240,22.45881827,2.743
39,9,1575,0.79527897,0.41,0.6342,,86,70,29,72,69,49.4,48.7,50.3,23.3,27.4,19.1,0.5,0.6,0.3,17.1,26.6,6.9,240,22.45881827,2.743
40,9,1576,0.79527897,0.41,0.6342,,86,70,29,72,69,49.4,48.7,50.3,23.3,27.4,19.1,0.5,0.6,0.3,17.1,26.6,6.9,240,22.45881827,2.743
41,9,1577,0.79527897,0.41,0.6342,,86,70,29,72,69,49.4,48.7,50.3,23.3,27.4,19.1,0.5,0.6,0.3,17.1,26.6,6.9,240,22.45881827,2.743
42,9,1578,0.79527897,0.41,0.6342,,86,70,29,72,69,49.4,48.7,50.3,23.3,27.4,19.1,0.5,0.6,0.3,17.1,26.6,6.9,240,22.45881827,2.743
43,9,1579,0.79527897,0.41,0.6342,,86,70,29,72,69,49.4,48.7,50.3,23.3,27.4,19.1,0.5,0.6,0.3,17.1,26.6,6.9,240,22.45881827,2.743
44,9,1580,0.79527897,0.41,0.6342,,86,70,29,72,69,49.4,48.7,50.3,23.3,27.4,19.1,0.5,0.6,0.3,17.1,26.6,6.9,240,22.45881827,2.743
45,9,1581,0.79527897,0.41,0.6342,,86,70,29,72,69,49.4,48.7,50.3,23.3,27.4,19.1,0.5,0.6,0.3,17.1,26.6,6.9,240,22.45881827,2.743
46,9,1582,0.79527897,0.41,0.6342,,86,70,29,72,69,49.4,48.7,50.3,23.3,27.4,19.1,0.5,0.6,0.3,17.1,26.6,6.9,240,22.45881827,2.743
47,9,1583,0.79527897,0.41,0.6342,,86,70,29,72,69,49.4,48.7,50.3,23.3,27.4,19.1,0.5,0.6,0.3,17.1,26.6,6.9,240,22.45881827,2.743
48,9,1584,0.79527897,0.41,0.6342,,86,70,29,72,69,49.4,48.7,50.3,23.3,27.4,19.1,0.5,0.6,0.3,17.1,26.6,6.9,240,22.45881827,2.743
49,9,1585,0.89261264,0.44,0.6518,,88,74,37,78,73,47.3,46.6,48.1,23.2,27.5,18.7,0.4,0.5,0.3,17,26.5,6.8,225,21.27074962,2.661
50,9,1586,0.89261264,0.44,0.6518,,88,74,37,78,73,47.3,46.6,48.1,23.2,27.5,18.7,0.4,0.5,0.3,17,26.5,6.8,225,21.27074962,2.661
51,9,1587,0.89261264,0.44,0.6518,,88,74,37,78,73,47.3,46.6,48.1,23.2,27.5,18.7,0.4,0.5,0.3,17,26.5,6.8,225,21.27074962,2.661
52,9,1588,0.89261264,0.44,0.6518,,88,74,37,78,73,47.3,46.6,48.1,23.2,27.5,18.7,0.4,0.5,0.3,17,26.5,6.8,225,21.27074962,2.661
53,9,1589,0.89261264,0.44,0.6518,,88,74,37,78,73,47.3,46.6,48.1,23.2,27.5,18.7,0.4,0.5,0.3,17,26.5,6.8,225,21.27074962,2.661
54,9,1590,0.89261264,0.44,0.6518,,88,74,37,78,73,47.3,46.6,48.1,23.2,27.5,18.7,0.4,0.5,0.3,17,26.5,6.8,225,21.27074962,2.661
55,9,1591,0.89261264,0.44,0.6518,,88,74,37,78,73,47.3,46.6,48.1,23.2,27.5,18.7,0.4,0.5,0.3,17,26.5,6.8,225,21.27074962,2.661
56,9,1592,0.89261264,0.44,0.6518,,88,74,37,78,73,47.3,46.6,48.1,23.2,27.5,18.7,0.4,0.5,0.3,17,26.5,6.8,225,21.27074962,2.661
57,9,1593,0.89261264,0.44,0.6518,,88,74,37,78,73,47.3,46.6,48.1,23.2,27.5,18.7,0.4,0.5,0.3,17,26.5,6.8,225,21.27074962,2.661
58,9,1594,0.89261264,0.44,0.6518,,88,74,37,78,73,47.3,46.6,48.1,23.2,27.5,18.7,0.4,0.5,0.3,17,26.5,6.8,225,21.27074962,2.661
59,9,1595,0.89261264,0.44,0.6518,,88,74,37,78,73,47.3,46.6,48.1,23.2,27.5,18.7,0.4,0.5,0.3,17,26.5,6.8,225,21.27074962,2.661
60,9,1596,0.89261264,0.44,0.6518,,88,74,37,78,73,47.3,46.6,48.1,23.2,27.5,18.7,0.4,0.5,0.3,17,26.5,6.8,225,21.27074962,2.661
61,9,1597,0.85750186,0.47,0.6858,,89,79,38,82,76,45.1,44.4,45.9,23.7,28,19.1,0.4,0.5,0.3,17.2,26.7,6.8,210,20.169352,2.581
62,9,1598,0.85750186,0.47,0.6858,,89,79,38,82,76,45.1,44.4,45.9,23.7,28,19.1,0.4,0.5,0.3,17.2,26.7,6.8,210,20.169352,2.581
63,9,1599,0.85750186,0.47,0.6858,,89,79,38,82,76,45.1,44.4,45.9,23.7,28,19.1,0.4,0.5,0.3,17.2,26.7,6.8,210,20.169352,2.581
64,9,1600,0.85750186,0.47,0.6858,,89,79,38,82,76,45.1,44.4,45.9,23.7,28,19.1,0.4,0.5,0.3,17.2,26.7,6.8,210,20.169352,2.581
65,9,1601,0.85750186,0.47,0.6858,,89,79,38,82,76,45.1,44.4,45.9,23.7,28,19.1,0.4,0.5,0.3,17.2,26.7,6.8,210,20.169352,2.581
66,9,1602,0.85750186,0.47,0.6858,,89,79,38,82,76,45.1,44.4,45.9,23.7,28,19.1,0.4,0.5,0.3,17.2,26.7,6.8,210,20.169352,2.581
67,9,1603,0.85750186,0.47,0.6858,,89,79,38,82,76,45.1,44.4,45.9,23.7,28,19.1,0.4,0.5,0.3,17.2,26.7,6.8,210,20.169352,2.581
68,9,1604,0.85750186,0.47,0.6858,,89,79,38,82,76,45.1,44.4,45.9,23.7,28,19.1,0.4,0.5,0.3,17.2,26.7,6.8,210,20.169352,2.581
69,9,1605,0.85750186,0.47,0.6858,,89,79,38,82,76,45.1,44.4,45.9,23.7,28,19.1,0.4,0.5,0.3,17.2,26.7,6.8,210,20.169352,2.581
70,9,1606,0.85750186,0.47,0.6858,,89,79,38,82,76,45.1,44.4,45.9,23.7,28,19.1,0.4,0.5,0.3,17.2,26.7,6.8,210,20.169352,2.581
71,9,1607,0.85750186,0.47,0.6858,,89,79,38,82,76,45.1,44.4,45.9,23.7,28,19.1,0.4,0.5,0.3,17.2,26.7,6.8,210,20.169352,2.581
72,9,1608,0.85750186,0.47,0.6858,,89,79,38,82,76,45.1,44.4,45.9,23.7,28,19.1,0.4,0.5,0.3,17.2,26.7,6.8,210,20.169352,2.581
73,9,1609,0.93731916,0.63,0.7376,,90,82,44,84,79,43,42.3,43.7,23.9,28,19.5,0.4,0.5,0.3,17.4,27.1,6.9,197,19.31459691,2.506
74,9,1610,0.93731916,0.63,0.7376,,90,82,44,84,79,43,42.3,43.7,23.9,28,19.5,0.4,0.5,0.3,17.4,27.1,6.9,197,19.31459691,2.506
75,9,1611,0.93731916,0.63,0.7376,,90,82,44,84,79,43,42.3,43.7,23.9,28,19.5,0.4,0.5,0.3,17.4,27.1,6.9,197,19.31459691,2.506
76,9,1612,0.93731916,0.63,0.7376,,90,82,44,84,79,43,42.3,43.7,23.9,28,19.5,0.4,0.5,0.3,17.4,27.1,6.9,197,19.31459691,2.506
77,9,1613,0.93731916,0.63,0.7376,,90,82,44,84,79,43,42.3,43.7,23.9,28,19.5,0.4,0.5,0.3,17.4,27.1,6.9,197,19.31459691,2.506
78,9,1614,0.93731916,0.63,0.7376,,90,82,44,84,79,43,42.3,43.7,23.9,28,19.5,0.4,0.5,0.3,17.4,27.1,6.9,197,19.31459691,2.506
79,9,1615,0.93731916,0.63,0.7376,,90,82,44,84,79,43,42.3,43.7,23.9,28,19.5,0.4,0.5,0.3,17.4,27.1,6.9,197,19.31459691,2.506
80,9,1616,0.93731916,0.63,0.7376,,90,82,44,84,79,43,42.3,43.7,23.9,28,19.5,0.4,0.5,0.3,17.4,27.1,6.9,197,19.31459691,2.506
81,9,1617,0.93731916,0.63,0.7376,,90,82,44,84,79,43,42.3,43.7,23.9,28,19.5,0.4,0.5,0.3,17.4,27.1,6.9,197,19.31459691,2.506
82,9,1618,0.93731916,0.63,0.7376,,90,82,44,84,79,43,42.3,43.7,23.9,28,19.5,0.4,0.5,0.3,17.4,27.1,6.9,197,19.31459691,2.506
83,9,1619,0.93731916,0.63,0.7376,,90,82,44,84,79,43,42.3,43.7,23.9,28,19.5,0.4,0.5,0.3,17.4,27.1,6.9,197,19.31459691,2.506
84,9,1620,0.93731916,0.63,0.7376,,90,82,44,84,79,43,42.3,43.7,23.9,28,19.5,0.4,0.5,0.3,17.4,27.1,6.9,197,19.31459691,2.506
85,9,1621,0.93186861,0.49,0.6982,,90,82,73,83,79,40.9,40.4,41.5,23.7,27.5,19.7,0.3,0.5,0.2,17.6,27.4,7,185,18.80296019,2.439
86,9,1622,0.93186861,0.49,0.6982,,90,82,73,83,79,40.9,40.4,41.5,23.7,27.5,19.7,0.3,0.5,0.2,17.6,27.4,7,185,18.80296019,2.439
87,9,1623,0.93186861,0.49,0.6982,,90,82,73,83,79,40.9,40.4,41.5,23.7,27.5,19.7,0.3,0.5,0.2,17.6,27.4,7,185,18.80296019,2.439
88,9,1624,0.93186861,0.49,0.6982,,90,82,73,83,79,40.9,40.4,41.5,23.7,27.5,19.7,0.3,0.5,0.2,17.6,27.4,7,185,18.80296019,2.439
89,9,1625,0.93186861,0.49,0.6982,,90,82,73,83,79,40.9,40.4,41.5,23.7,27.5,19.7,0.3,0.5,0.2,17.6,27.4,7,185,18.80296019,2.439
90,9,1626,0.93186861,0.49,0.6982,,90,82,73,83,79,40.9,40.4,41.5,23.7,27.5,19.7,0.3,0.5,0.2,17.6,27.4,7,185,18.80296019,2.439
91,9,1627,0.93186861,0.49,0.6982,,90,82,73,83,79,40.9,40.4,41.5,23.7,27.5,19.7,0.3,0.5,0.2,17.6,27.4,7,185,18.80296019,2.439
92,9,1628,0.93186861,0.49,0.6982,,90,82,73,83,79,40.9,40.4,41.5,23.7,27.5,19.7,0.3,0.5,0.2,17.6,27.4,7,185,18.80296019,2.439
93,9,1629,0.93186861,0.49,0.6982,,90,82,73,83,79,40.9,40.4,41.5,23.7,27.5,19.7,0.3,0.5,0.2,17.6,27.4,7,185,18.80296019,2.439
94,9,1630,0.93186861,0.49,0.6982,,90,82,73,83,79,40.9,40.4,41.5,23.7,27.5,19.7,0.3,0.5,0.2,17.6,27.4,7,185,18.80296019,2.439
95,9,1631,0.93186861,0.49,0.6982,,90,82,73,83,79,40.9,40.4,41.5,23.7,27.5,19.7,0.3,0.5,0.2,17.6,27.4,7,185,18.80296019,2.439
96,9,1632,0.93186861,0.49,0.6982,,90,82,73,83,79,40.9,40.4,41.5,23.7,27.5,19.7,0.3,0.5,0.2,17.6,27.4,7,185,18.80296019,2.439
97,9,1633,0.86504191,0.49,0.717,,91,83,70,83,82,38.8,38.4,39.3,22.7,26,19.3,0.3,0.4,0.2,17,26.2,7,175,18.28673217,2.381
98,9,1634,0.86504191,0.49,0.717,,91,83,70,83,82,38.8,38.4,39.3,22.7,26,19.3,0.3,0.4,0.2,17,26.2,7,175,18.28673217,2.381
99,9,1635,0.86504191,0.49,0.717,,91,83,70,83,82,38.8,38.4,39.3,22.7,26,19.3,0.3,0.4,0.2,17,26.2,7,175,18.28673217,2.381
100,9,1636,0.86504191,0.49,0.717,,91,83,70,83,82,38.8,38.4,39.3,22.7,26,19.3,0.3,0.4,0.2,17,26.2,7,175,18.28673217,2.381
101,9,1637,0.86504191,0.49,0.717,,91,83,70,83,82,38.8,38.4,39.3,22.7,26,19.3,0.3,0.4,0.2,17,26.2,7,175,18.28673217,2.381
102,9,1638,0.86504191,0.49,0.717,,91,83,70,83,82,38.8,38.4,39.3,22.7,26,19.3,0.3,0.4,0.2,17,26.2,7,175,18.28673217,2.381
103,9,1639,0.86504191,0.49,0.717,,91,83,70,83,82,38.8,38.4,39.3,22.7,26,19.3,0.3,0.4,0.2,17,26.2,7,175,18.28673217,2.381
104,9,1640,0.86504191,0.49,0.717,,91,83,70,83,82,38.8,38.4,39.3,22.7,26,19.3,0.3,0.4,0.2,17,26.2,7,175,18.28673217,2.381
105,9,1641,0.86504191,0.49,0.717,,91,83,70,83,82,38.8,38.4,39.3,22.7,26,19.3,0.3,0.4,0.2,17,26.2,7,175,18.28673217,2.381
106,9,1642,0.86504191,0.49,0.717,,91,83,70,83,82,38.8,38.4,39.3,22.7,26,19.3,0.3,0.4,0.2,17,26.2,7,175,18.28673217,2.381
107,9,1643,0.86504191,0.49,0.717,,91,83,70,83,82,38.8,38.4,39.3,22.7,26,19.3,0.3,0.4,0.2,17,26.2,7,175,18.28673217,2.381
108,9,1644,0.86504191,0.49,0.717,,91,83,70,83,82,38.8,38.4,39.3,22.7,26,19.3,0.3,0.4,0.2,17,26.2,7,175,18.28673217,2.381
109,9,1645,0.85653549,0.52,0.7247,,89,85,79,85,84,36.9,36.5,37.2,22,24.9,19,0.3,0.4,0.2,16.1,24.6,7,166,17.77420558,2.333
110,9,1646,0.85653549,0.52,0.7247,,89,85,79,85,84,36.9,36.5,37.2,22,24.9,19,0.3,0.4,0.2,16.1,24.6,7,166,17.77420558,2.333
111,9,1647,0.85653549,0.52,0.7247,,89,85,79,85,84,36.9,36.5,37.2,22,24.9,19,0.3,0.4,0.2,16.1,24.6,7,166,17.77420558,2.333
112,9,1648,0.85653549,0.52,0.7247,,89,85,79,85,84,36.9,36.5,37.2,22,24.9,19,0.3,0.4,0.2,16.1,24.6,7,166,17.77420558,2.333
113,9,1649,0.85653549,0.52,0.7247,,89,85,79,85,84,36.9,36.5,37.2,22,24.9,19,0.3,0.4,0.2,16.1,24.6,7,166,17.77420558,2.333
114,9,1650,0.85653549,0.52,0.7247,,89,85,79,85,84,36.9,36.5,37.2,22,24.9,19,0.3,0.4,0.2,16.1,24.6,7,166,17.77420558,2.333
115,9,1651,0.85653549,0.52,0.7247,,89,85,79,85,84,36.9,36.5,37.2,22,24.9,19,0.3,0.4,0.2,16.1,24.6,7,166,17.77420558,2.333
116,9,1652,0.85653549,0.52,0.7247,,89,85,79,85,84,36.9,36.5,37.2,22,24.9,19,0.3,0.4,0.2,16.1,24.6,7,166,17.77420558,2.333
117,9,1653,0.85653549,0.52,0.7247,,89,85,79,85,84,36.9,36.5,37.2,22,24.9,19,0.3,0.4,0.2,16.1,24.6,7,166,17.77420558,2.333
118,9,1654,0.85653549,0.52,0.7247,,89,85,79,85,84,36.9,36.5,37.2,22,24.9,19,0.3,0.4,0.2,16.1,24.6,7,166,17.77420558,2.333
119,9,1655,0.85653549,0.52,0.7247,,89,85,79,85,84,36.9,36.5,37.2,22,24.9,19,0.3,0.4,0.2,16.1,24.6,7,166,17.77420558,2.333
120,9,1656,0.85653549,0.52,0.7247,,89,85,79,85,84,36.9,36.5,37.2,22,24.9,19,0.3,0.4,0.2,16.1,24.6,7,166,17.77420558,2.333
121,9,1657,0.92193186,0.58,0.7329,,87,87,87,87,86,34.9,34.7,35.2,22.6,25.4,19.8,0.3,0.4,0.2,15.6,23.5,7,158,16.95294819,2.295
122,9,1658,0.92193186,0.58,0.7329,,87,87,87,87,86,34.9,34.7,35.2,22.6,25.4,19.8,0.3,0.4,0.2,15.6,23.5,7,158,16.95294819,2.295
123,9,1659,0.92193186,0.58,0.7329,,87,87,87,87,86,34.9,34.7,35.2,22.6,25.4,19.8,0.3,0.4,0.2,15.6,23.5,7,158,16.95294819,2.295
124,9,1660,0.92193186,0.58,0.7329,,87,87,87,87,86,34.9,34.7,35.2,22.6,25.4,19.8,0.3,0.4,0.2,15.6,23.5,7,158,16.95294819,2.295
125,9,1661,0.92193186,0.58,0.7329,,87,87,87,87,86,34.9,34.7,35.2,22.6,25.4,19.8,0.3,0.4,0.2,15.6,23.5,7,158,16.95294819,2.295
126,9,1662,0.92193186,0.58,0.7329,,87,87,87,87,86,34.9,34.7,35.2,22.6,25.4,19.8,0.3,0.4,0.2,15.6,23.5,7,158,16.95294819,2.295
127,9,1663,0.92193186,0.58,0.7329,,87,87,87,87,86,34.9,34.7,35.2,22.6,25.4,19.8,0.3,0.4,0.2,15.6,23.5,7,158,16.95294819,2.295
128,9,1664,0.92193186,0.58,0.7329,,87,87,87,87,86,34.9,34.7,35.2,22.6,25.4,19.8,0.3,0.4,0.2,15.6,23.5,7,158,16.95294819,2.295
129,9,1665,0.92193186,0.58,0.7329,,87,87,87,87,86,34.9,34.7,35.2,22.6,25.4,19.8,0.3,0.4,0.2,15.6,23.5,7,158,16.95294819,2.295
